time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-01-01,19.6,12.0,25.0,,,,10.7,,1017.0,
2019-01-02,20.9,15.7,26.0,,,,11.5,,1016.7,
2019-01-03,21.0,15.5,27.0,,,,13.5,,1016.5,
2019-01-04,18.7,15.4,23.0,7.1,,,11.5,,1017.3,
2019-01-05,19.3,15.7,24.0,0.0,,,17.9,,1016.8,
2019-01-06,20.3,15.5,25.2,,,,11.3,,1015.0,
2019-01-07,21.3,15.0,27.0,,,,14.9,,1014.2,
2019-01-08,19.4,14.6,25.2,,,,14.6,,1014.7,
2019-01-09,21.4,15.5,27.0,,,,16.9,,1014.6,
2019-01-10,21.0,17.0,26.0,,,,14.4,,1014.6,
2019-01-11,21.7,18.0,27.0,,,,18.9,,1014.6,
2019-01-12,20.9,17.0,25.0,,,,15.0,,1014.5,
2019-01-13,20.7,13.2,25.0,,,,14.1,,1014.8,
2019-01-14,21.2,16.0,25.6,,,,13.3,,1015.1,
2019-01-15,21.4,18.0,26.0,,,,16.8,,1015.6,
2019-01-16,21.1,16.6,28.0,,,,11.3,,1015.8,
2019-01-17,22.0,13.5,28.0,,,,12.4,,1014.4,
2019-01-18,22.2,15.2,27.0,,,,11.3,,1014.0,
2019-01-19,22.1,14.4,28.0,,,,13.3,,1014.4,
2019-01-20,22.6,16.0,28.7,,,,12.9,,1015.0,
2019-01-21,22.1,13.9,28.0,0.0,,,7.2,,1015.6,
2019-01-22,21.4,16.0,27.0,0.0,,,13.2,,1014.7,
2019-01-23,21.6,15.7,27.5,,,,13.8,,1014.5,
2019-01-24,21.2,15.2,28.2,,,,18.0,,1015.4,
2019-01-25,21.9,12.5,29.2,,,,17.5,,1015.4,
2019-01-26,21.9,16.6,28.0,,,,13.5,,1015.8,
2019-01-27,21.6,15.0,28.1,,,,14.6,,1015.4,
2019-01-28,21.3,17.6,27.0,,,,17.0,,1015.5,
2019-01-29,21.1,14.7,28.0,,,,10.6,,1015.4,
2019-01-30,21.9,15.0,29.0,,,,13.7,,1015.3,
2019-01-31,22.6,16.1,29.0,,,,20.5,,1015.0,
2019-02-01,22.6,15.5,29.0,,,,16.7,,1015.4,
2019-02-02,22.2,11.6,29.0,,,,17.0,,1014.1,
2019-02-03,22.3,14.0,29.2,,,,13.9,,1014.0,
2019-02-04,22.6,16.0,29.0,,,,19.9,,1014.1,
2019-02-05,21.1,15.0,27.5,,,,21.2,,1015.5,
2019-02-06,19.9,12.5,27.5,,,,18.4,,1015.2,
2019-02-07,20.7,12.9,27.7,,,,15.5,,1015.1,
2019-02-08,21.6,17.0,27.0,,,,18.0,,1014.4,
2019-02-09,21.7,16.4,27.2,,,,20.9,,1014.0,
2019-02-10,20.9,17.0,26.0,,,,23.1,,1014.8,
2019-02-11,19.9,14.4,29.0,,,,18.5,,1014.9,
2019-02-12,19.6,11.4,26.5,,,,18.3,,1014.4,
2019-02-13,19.6,13.5,25.4,,,,20.2,,1016.0,
2019-02-14,20.0,14.0,28.0,,,,17.1,,1016.9,
2019-02-15,22.5,15.3,28.0,,,,16.3,,1016.7,
2019-02-16,21.1,17.3,26.6,,,,17.2,,1016.9,
2019-02-17,21.1,17.9,26.6,2.0,,,17.1,,1015.7,
2019-02-18,22.3,17.0,30.7,0.0,,,11.8,,1013.3,
2019-02-19,24.1,14.0,28.7,,,,15.5,,1012.8,
2019-02-20,21.2,15.5,28.7,,,,19.6,,1014.4,
2019-02-21,20.1,15.5,27.0,,,,21.7,,1016.4,
2019-02-22,21.2,17.0,27.2,,,,18.3,,1015.5,
2019-02-23,20.7,16.5,29.0,,,,17.8,,1014.6,
2019-02-24,24.3,16.0,29.0,,,,13.5,,1015.1,
2019-02-25,22.4,17.1,26.9,,,,13.7,,1014.6,
2019-02-26,22.5,14.0,30.0,,,,15.6,,1014.2,
2019-02-27,21.8,15.0,29.0,,,,13.5,,1014.2,
2019-02-28,22.9,12.8,30.0,,,,13.8,,1014.0,
2019-03-01,21.7,12.4,32.0,,,,13.1,,1012.7,
2019-03-02,25.5,14.2,31.0,,,,11.1,,1013.0,
2019-03-03,23.7,16.6,32.0,,,,14.4,,1013.7,
2019-03-04,22.3,14.6,30.0,2.0,,,13.2,,1014.0,
2019-03-05,21.6,17.0,29.0,0.0,,,15.2,,1014.5,
2019-03-06,21.9,13.4,31.0,,,,15.1,,1014.3,
2019-03-07,23.9,17.0,31.0,,,,14.9,,1013.6,
2019-03-08,23.6,14.0,30.5,,,,14.8,,1013.4,
2019-03-09,21.7,15.0,30.0,,,,18.7,,1015.3,
2019-03-10,22.4,14.7,30.0,,,,20.1,,1015.7,
2019-03-11,22.5,13.3,29.0,,,,17.5,,1015.1,
2019-03-12,22.1,13.2,30.0,,,,17.8,,1015.1,
2019-03-13,19.8,13.8,30.5,,,,20.0,,1015.6,
2019-03-14,21.7,16.1,28.0,,,,21.5,,1015.7,
2019-03-15,21.9,16.5,28.0,,,,16.7,,1015.0,
2019-03-16,21.8,16.2,29.0,,,,18.1,,1014.7,
2019-03-17,23.6,18.0,30.0,,,,17.6,,1014.5,
2019-03-18,23.6,16.5,30.0,,,,15.6,,1014.5,
2019-03-19,23.5,18.0,29.5,,,,19.6,,1013.8,
2019-03-20,23.6,15.8,27.9,,,,15.3,,1013.1,
2019-03-21,23.9,18.0,30.2,,,,15.2,,1013.3,
2019-03-22,23.9,17.0,30.1,,,,16.8,,1013.8,
2019-03-23,18.9,16.0,29.0,,,,18.6,,1013.4,
2019-03-24,21.7,17.0,29.0,,,,18.0,,1013.2,
2019-03-25,22.4,15.5,31.0,,,,13.6,,1012.8,
2019-03-26,24.5,17.6,32.0,,,,10.7,,1013.7,
2019-03-27,23.2,17.2,29.0,,,,19.2,,1016.8,
2019-03-28,20.2,15.4,27.7,,,,18.1,,1017.4,
2019-03-29,21.9,17.0,30.0,,,,17.4,,1015.4,
2019-03-30,23.2,18.0,29.0,,,,13.8,,1014.9,
2019-03-31,23.6,18.0,30.0,,,,16.7,,1014.4,
2019-04-01,22.9,18.0,30.0,,,,15.0,,1014.4,
2019-04-02,22.1,17.1,30.5,,,,15.9,,1014.4,
2019-04-03,23.2,16.7,28.1,,,,14.6,,1013.9,
2019-04-04,22.2,17.6,27.5,,,,15.9,,1014.7,
2019-04-05,21.9,17.0,27.2,,,,15.1,,1015.4,
2019-04-06,22.4,17.5,28.0,,,,20.3,,1015.0,
2019-04-07,22.9,18.0,27.1,,,,19.4,,1014.7,
2019-04-08,23.7,19.0,30.0,,,,13.9,,1013.6,
2019-04-09,22.9,18.0,29.5,,,,10.3,,1012.6,
2019-04-10,23.3,18.0,30.0,,,,15.7,,1013.3,
2019-04-11,22.7,18.5,28.0,,,,14.0,,1013.6,
2019-04-12,21.3,16.7,27.5,,,,17.6,,1013.6,
2019-04-13,23.1,18.2,29.0,,,,15.2,,1013.5,
2019-04-14,23.2,18.0,29.0,,,,20.1,,1014.3,
2019-04-15,23.1,16.1,27.5,,,,16.4,,1014.8,
2019-04-16,23.2,17.6,30.0,,,,15.6,,1015.0,
2019-04-17,21.5,13.9,28.6,,,,15.0,,1015.1,
2019-04-18,21.9,16.2,30.0,,,,13.4,,1015.1,
2019-04-19,23.1,17.9,28.4,,,,14.2,,1014.9,
2019-04-20,23.5,18.0,30.2,,,,11.9,,1014.0,
2019-04-21,22.8,18.0,31.0,,,,12.0,,1012.9,
2019-04-22,19.7,14.8,28.9,,,,10.8,,1012.8,
2019-04-23,18.3,14.3,27.6,,,,11.0,,1014.4,
2019-04-24,20.6,17.0,26.2,,,,8.6,,1014.9,
2019-04-25,20.8,16.7,27.0,,,,8.6,,1014.9,
2019-04-26,20.8,17.0,25.5,,,,10.4,,1014.7,
2019-04-27,20.6,17.0,26.0,,,,2.3,,1015.3,
2019-04-28,21.6,15.2,25.7,,,,8.6,,1015.8,
2019-04-29,21.5,17.0,26.0,,,,12.4,,1016.3,
2019-04-30,19.3,15.9,24.5,,,,13.2,,1016.7,
2019-05-01,21.2,13.9,25.1,,,,13.0,,1016.2,
2019-05-02,21.7,13.1,25.7,,,,11.8,,1016.2,
2019-05-03,21.2,16.6,25.0,,,,11.3,,1015.8,
2019-05-04,20.6,17.0,25.0,,,,10.7,,1015.7,
2019-05-05,20.9,17.0,25.5,,,,14.5,,1016.5,
2019-05-06,19.1,15.7,25.1,,,,11.7,,1016.5,
2019-05-07,20.8,15.1,25.1,,,,12.2,,1016.3,
2019-05-08,20.2,17.0,26.0,,,,8.7,,1015.6,
2019-05-09,20.3,16.0,26.2,,,,6.6,,1014.5,
2019-05-10,20.4,16.5,24.7,,,,12.6,,1015.1,
2019-05-11,20.0,16.0,25.0,6.1,,,13.4,,1016.0,
2019-05-12,20.0,16.0,25.0,0.0,,,11.3,,1015.7,
2019-05-13,20.3,16.0,26.0,,,,10.9,,1015.5,
2019-05-14,20.4,15.5,23.8,,,,13.1,,1015.1,
2019-05-15,20.9,16.1,23.8,,,,13.1,,1015.7,
2019-05-16,20.8,17.0,26.0,,,,10.9,,1015.8,
2019-05-17,20.6,17.0,26.0,,,,10.8,,1016.1,
2019-05-18,18.6,16.7,21.0,18.0,,,10.5,,1016.0,
2019-05-19,18.5,16.0,22.0,39.9,,,10.4,,1016.2,
2019-05-20,17.8,15.0,23.5,0.0,,,9.3,,1016.9,
2019-05-21,19.7,15.7,25.0,,,,9.7,,1016.5,
2019-05-22,19.4,15.5,24.0,,,,5.5,,,
2019-05-23,19.1,16.0,23.0,,,,4.6,,,
2019-05-24,18.9,15.7,23.5,,,,10.6,,1017.0,
2019-05-25,18.3,14.5,22.7,,,,3.9,,1017.5,
2019-05-26,18.3,16.0,22.0,,,,8.4,,1016.7,
2019-05-27,18.8,16.0,23.0,,,,8.0,,1015.6,
2019-05-28,17.7,14.5,23.5,0.5,,,9.8,,1015.8,
2019-05-29,18.6,16.5,22.0,0.0,,,4.0,,1016.2,
2019-05-30,19.7,14.5,26.0,,,,8.9,,1015.0,
2019-05-31,19.7,14.6,26.0,20.1,,,6.4,,1014.0,
2019-06-01,20.4,17.0,27.0,0.0,,,5.2,,1014.2,
2019-06-02,18.8,17.0,24.0,,,,4.9,,1014.8,
2019-06-03,18.9,16.0,24.0,,,,6.0,,1015.5,
2019-06-04,18.9,14.0,22.6,,,,8.2,,1016.6,
2019-06-05,17.1,14.5,22.3,1.0,,,6.0,,1016.2,
2019-06-06,17.8,15.0,23.0,16.0,,,4.5,,1015.6,
2019-06-07,18.5,15.6,22.2,0.0,,,4.9,,1017.0,
2019-06-08,18.4,15.7,23.0,,,,9.0,,1018.3,
2019-06-09,17.0,16.6,22.6,,,,5.4,,1019.1,
2019-06-10,15.2,13.9,19.0,1.0,,,10.3,,1018.0,
2019-06-11,16.7,13.1,22.0,0.0,,,9.9,,1018.6,
2019-06-12,17.9,14.7,21.0,,,,1.7,,1018.3,
2019-06-13,18.6,14.1,23.1,,,,10.4,,1018.3,
2019-06-14,18.9,15.0,23.1,,,,8.7,,1018.1,
2019-06-15,16.2,15.0,21.6,,,,10.8,,1017.8,
2019-06-16,16.1,13.0,23.6,,,,10.5,,1017.8,
2019-06-17,18.8,12.7,23.6,,,,5.3,,1019.7,
2019-06-18,17.5,14.5,22.0,,,,4.7,,1019.3,
2019-06-19,19.6,15.0,25.0,,,,4.1,,1018.4,
2019-06-20,19.0,12.1,24.1,,,,5.5,,1017.6,
2019-06-21,17.2,15.0,19.0,,,,7.3,,1018.2,
2019-06-22,18.7,14.0,24.0,,,,4.9,,1016.6,
2019-06-23,19.0,15.0,23.0,,,,2.1,,1015.6,
2019-06-24,19.0,16.0,22.0,,,,4.6,,1015.8,
2019-06-25,16.1,13.5,21.2,,,,10.1,,1016.5,
2019-06-26,16.8,14.0,23.0,,,,8.4,,1018.5,
2019-06-27,18.3,15.0,23.0,,,,7.5,,1018.0,
2019-06-28,17.9,15.0,21.5,,,,7.4,,1017.0,
2019-06-29,19.2,14.0,25.1,,,,8.8,,1017.2,
2019-06-30,18.8,12.0,25.5,,,,5.8,,,
2019-07-01,19.5,13.8,25.0,,,,8.4,,,
2019-07-02,19.6,14.5,25.0,,,,4.1,,1015.9,
2019-07-03,18.5,15.5,22.0,,,,4.6,,1016.7,
2019-07-04,19.2,14.0,24.0,,,,9.0,,1016.9,
2019-07-05,19.2,15.0,24.0,,,,5.0,,1016.2,
2019-07-06,18.4,14.4,24.0,,,,3.8,,1015.9,
2019-07-07,18.0,15.0,23.0,,,,4.2,,1016.8,
2019-07-08,18.9,13.0,25.0,,,,7.9,,1017.6,
2019-07-09,18.9,12.5,26.2,,,,7.1,,1017.8,
2019-07-10,19.2,14.4,25.5,,,,9.2,,1016.3,
2019-07-11,19.0,15.5,26.0,,,,8.3,,1016.5,
2019-07-12,19.6,15.0,26.0,,,,7.0,,1017.3,
2019-07-13,17.9,13.0,24.0,,,,5.7,,1018.2,
2019-07-14,18.4,12.5,25.0,,,,10.0,,1018.2,
2019-07-15,18.3,14.0,23.0,,,,9.6,,1018.5,
2019-07-16,17.2,14.0,21.0,0.0,,,9.0,,1019.7,
2019-07-17,17.4,14.0,22.0,0.0,,,11.5,,1021.0,
2019-07-18,17.8,14.0,23.0,,,,10.5,,1023.8,
2019-07-19,17.8,14.0,23.0,,,,8.2,,1018.4,
2019-07-20,17.6,14.7,23.0,,,,3.5,,1017.0,
2019-07-21,19.3,13.0,26.0,,,,6.9,,1015.9,
2019-07-22,18.2,14.0,24.0,,,,7.0,,1016.6,
2019-07-23,18.7,12.0,25.0,,,,3.5,,1015.6,
2019-07-24,19.2,13.0,25.0,,,,5.2,,1015.7,
2019-07-25,19.4,10.8,27.0,,,,9.8,,1016.2,
2019-07-26,18.6,13.1,27.0,,,,8.0,,1015.9,
2019-07-27,17.8,11.0,25.0,,,,10.6,,1015.9,
2019-07-28,17.9,11.0,25.0,,,,3.4,,1016.1,
2019-07-29,18.4,11.1,24.0,,,,7.1,,1015.8,
2019-07-30,16.2,13.8,21.0,,,,8.8,,1016.3,
2019-07-31,16.8,14.0,24.0,0.3,,,9.3,,1017.1,
2019-08-01,19.5,15.7,24.7,0.0,,,8.4,,1017.6,
2019-08-02,17.6,13.0,22.5,,,,6.3,,1018.1,
2019-08-03,18.2,14.0,24.0,,,,9.7,,1018.7,
2019-08-04,17.9,11.0,25.5,,,,5.3,,1018.8,
2019-08-05,19.0,12.0,27.0,,,,8.2,,1017.8,
2019-08-06,19.7,12.5,27.0,,,,9.8,,1017.8,
2019-08-07,19.6,16.0,25.0,0.5,,,8.4,,1023.1,
2019-08-08,19.4,14.2,26.0,0.0,,,10.9,,1018.1,
2019-08-09,16.7,10.2,26.0,,,,8.4,,1018.4,
2019-08-10,17.3,13.5,25.0,,,,11.2,,1019.5,
2019-08-11,17.0,14.0,22.0,,,,7.2,,1019.0,
2019-08-12,17.8,13.0,24.0,,,,6.2,,1023.0,
2019-08-13,18.8,14.0,25.0,,,,7.0,,,
2019-08-14,17.9,13.6,24.0,,,,6.9,,,
2019-08-15,17.0,12.0,21.0,,,,6.9,,1020.0,
2019-08-16,17.2,14.0,20.1,,,,10.2,,1019.2,
2019-08-17,18.3,11.2,24.0,,,,8.6,,1017.6,
2019-08-18,18.2,13.2,24.2,,,,10.4,,1017.1,
2019-08-19,17.0,14.5,20.0,,,,4.4,,1017.9,
2019-08-20,17.9,12.0,24.0,,,,7.8,,1017.5,
2019-08-21,18.3,13.0,24.0,,,,11.1,,1018.3,
2019-08-22,19.1,14.0,25.0,,,,7.3,,1017.6,
2019-08-23,19.4,15.0,25.0,,,,7.4,,1018.2,
2019-08-24,17.5,14.7,22.0,,,,2.1,,1019.8,
2019-08-25,18.5,13.5,25.0,2.0,,,13.2,,1018.9,
2019-08-26,18.9,14.0,25.0,0.0,,,11.1,,1018.8,
2019-08-27,19.4,15.0,26.0,,,,5.9,,1022.7,
2019-08-28,18.6,11.4,26.7,,,,7.1,,1017.0,
2019-08-29,18.2,12.1,25.0,,,,4.3,,1017.2,
2019-08-30,18.7,15.6,23.5,,,,8.5,,,
2019-08-31,18.8,15.7,25.6,,,,4.7,,1014.9,
2019-09-01,19.2,15.7,26.0,5.1,,,4.6,,1014.5,
2019-09-02,18.3,12.6,24.0,0.0,,,9.7,,1016.3,
2019-09-03,17.7,14.6,25.0,,,,11.5,,1018.0,
2019-09-04,18.2,14.0,23.0,,,,6.8,,1017.2,
2019-09-05,18.2,13.5,22.0,,,,6.5,,1017.1,
2019-09-06,19.3,14.6,26.7,,,,8.4,,1018.2,
2019-09-07,17.7,15.0,22.0,,,,7.0,,1018.5,
2019-09-08,16.8,13.4,20.0,,,,2.5,,1019.0,
2019-09-09,18.4,14.5,25.0,,,,10.2,,1018.5,
2019-09-10,18.4,13.5,24.0,,,,10.3,,1018.6,
2019-09-11,19.0,15.0,26.0,,,,8.5,,1018.1,
2019-09-12,19.7,12.2,27.0,,,,8.0,,1017.9,
2019-09-13,17.3,10.5,27.2,,,,11.6,,1017.5,
2019-09-14,19.6,13.0,28.7,,,,14.1,,1016.7,
2019-09-15,20.6,16.0,27.0,,,,12.0,,1016.6,
2019-09-16,20.2,15.0,26.2,,,,11.9,,1016.4,
2019-09-17,20.0,11.9,27.7,,,,13.6,,1016.6,
2019-09-18,19.9,15.0,28.0,,,,9.1,,1015.9,
2019-09-19,19.5,10.5,27.0,,,,10.8,,1017.0,
2019-09-20,18.4,11.0,25.0,,,,12.4,,1016.9,
2019-09-21,20.1,14.1,28.0,,,,8.4,,1016.2,
2019-09-22,19.2,11.0,27.5,,,,12.1,,1016.2,
2019-09-23,18.9,14.6,27.0,,,,10.9,,1016.8,
2019-09-24,19.3,16.0,24.0,,,,7.6,,1016.1,
2019-09-25,20.2,16.5,27.0,,,,9.2,,1015.4,
2019-09-26,19.1,17.0,24.0,,,,9.0,,1017.2,
2019-09-27,18.6,14.5,24.0,,,,10.5,,1017.4,
2019-09-28,21.2,14.0,28.0,,,,12.8,,1015.6,
2019-09-29,20.9,15.0,28.0,,,,12.2,,1014.5,
2019-09-30,22.1,17.0,29.0,,,,11.6,,1013.9,
2019-10-01,20.9,17.0,29.0,5.1,,,12.7,,1014.2,
2019-10-02,19.7,14.0,26.0,0.5,,,12.5,,1015.3,
2019-10-03,20.7,17.0,26.0,0.0,,,17.3,,1016.0,
2019-10-04,18.8,16.0,22.7,,,,14.9,,1016.2,
2019-10-05,19.3,15.5,25.0,,,,11.8,,1015.8,
2019-10-06,17.4,14.4,22.5,3.0,,,13.2,,1016.1,
2019-10-07,18.1,14.4,25.0,14.0,,,10.6,,1015.3,
2019-10-08,20.1,12.8,27.0,0.0,,,12.3,,1014.7,
2019-10-09,20.9,15.0,27.0,9.9,,,16.0,,1015.1,
2019-10-10,18.9,14.0,24.0,4.1,,,14.9,,1015.3,
2019-10-11,18.7,15.2,24.0,27.9,,,13.9,,1015.2,
2019-10-12,18.4,15.7,23.0,21.1,,,15.9,,1015.0,
2019-10-13,17.8,16.0,22.0,25.9,,,10.4,,1015.0,
2019-10-14,18.7,15.6,22.0,14.0,,,10.9,,1015.5,
2019-10-15,19.7,16.0,24.0,0.3,,,12.5,,1014.8,
2019-10-16,20.8,16.5,26.0,0.0,,,13.3,,1014.7,
2019-10-17,17.4,15.2,23.0,,,,11.2,,1016.1,
2019-10-18,17.9,14.4,23.0,3.0,,,8.2,,1015.7,
2019-10-19,17.7,15.5,20.0,53.1,,,4.9,,1015.6,
2019-10-20,19.0,16.0,22.0,18.0,,,11.0,,1015.3,
2019-10-21,20.3,15.7,26.0,2.0,,,9.3,,1014.7,
2019-10-22,20.6,15.5,26.0,0.0,,,10.7,,1013.3,
2019-10-23,19.9,16.7,25.0,,,,11.8,,1014.0,
2019-10-24,19.1,3.8,24.0,26.9,,,14.8,,1015.1,
2019-10-25,19.6,16.0,24.0,0.0,,,16.1,,1015.6,
2019-10-26,18.2,15.1,23.0,1.0,,,11.3,,1015.4,
2019-10-27,19.6,15.5,26.0,7.1,,,11.0,,1013.9,
2019-10-28,19.9,16.0,25.0,0.0,,,10.2,,1013.1,
2019-10-29,18.9,15.7,25.7,1.0,,,11.1,,1014.0,
2019-10-30,18.6,15.0,24.5,2.0,,,12.7,,1015.0,
2019-10-31,19.6,16.7,24.5,3.0,,,10.7,,1015.7,
2019-11-01,19.9,16.0,25.0,0.0,,,8.1,,1015.0,
2019-11-02,19.3,15.7,25.0,,,,5.2,,1015.1,
2019-11-03,20.0,16.0,25.5,,,,11.1,,1016.0,
2019-11-04,20.0,16.0,25.0,,,,11.9,,1016.7,
2019-11-05,20.2,15.7,26.0,,,,10.4,,1015.6,
2019-11-06,21.0,16.0,27.0,,,,11.2,,1014.2,
2019-11-07,20.8,16.7,26.0,,,,10.7,,1015.1,
2019-11-08,20.6,17.0,25.5,0.3,,,13.3,,1015.9,
2019-11-09,20.5,15.0,26.0,0.0,,,12.0,,1015.2,
2019-11-10,20.8,17.0,26.0,,,,15.8,,1014.0,
2019-11-11,20.4,17.0,25.5,0.3,,,14.9,,1012.9,
2019-11-12,19.3,17.0,22.7,7.1,,,13.5,,1013.3,
2019-11-13,19.0,16.0,23.0,0.0,,,13.3,,1014.9,
2019-11-14,19.2,16.7,24.0,6.1,,,17.7,,1015.4,
2019-11-15,20.3,15.5,25.1,0.0,,,15.0,,1013.9,
2019-11-16,20.4,15.5,25.5,0.5,,,18.1,,1012.5,
2019-11-17,20.2,16.6,25.0,0.0,,,17.6,,1013.0,
2019-11-18,20.4,17.6,25.0,,,,17.5,,1014.2,
2019-11-19,20.6,15.6,26.0,,,,16.3,,1014.9,
2019-11-20,20.6,16.0,26.0,2.0,,,9.8,,1013.9,
2019-11-21,20.8,17.5,26.0,3.0,,,17.1,,1013.3,
2019-11-22,20.7,16.4,26.0,23.1,,,13.4,,1013.3,
2019-11-23,19.0,14.6,22.0,17.0,,,12.4,,1014.5,
2019-11-24,18.9,15.0,24.5,0.5,,,3.8,,1015.0,
2019-11-25,18.0,16.0,23.0,42.9,,,3.4,,1015.9,
2019-11-26,18.0,15.2,22.5,8.9,,,5.0,,1015.0,
2019-11-27,19.8,16.0,24.2,2.0,,,15.1,,1014.6,
2019-11-28,18.8,15.6,24.0,1.0,,,15.5,,1015.2,
2019-11-29,19.3,15.5,25.1,0.0,,,4.9,,1015.4,
2019-11-30,19.0,16.5,24.1,7.1,,,9.7,,1015.8,
2019-12-01,18.4,16.0,22.6,91.9,,,13.9,,1015.6,
2019-12-02,18.8,17.0,23.0,0.0,,,8.3,,1014.8,
2019-12-03,18.7,15.6,23.0,30.0,,,8.3,,1013.9,
2019-12-04,19.7,15.7,25.0,0.0,,,7.2,,1014.0,
2019-12-05,19.0,17.0,23.0,,,,6.4,,1014.5,
2019-12-06,19.8,17.0,24.0,9.9,,,9.8,,1013.9,
2019-12-07,19.4,17.0,23.5,0.0,,,8.2,,1013.3,
2019-12-08,18.8,16.0,23.0,26.9,,,5.4,,1013.4,
2019-12-09,19.6,17.0,23.1,0.0,,,10.0,,1013.9,
2019-12-10,18.7,16.0,21.7,,,,11.5,,1014.8,
2019-12-11,19.2,16.7,24.0,,,,14.8,,1014.9,
2019-12-12,19.3,16.0,24.5,,,,14.1,,1014.5,
2019-12-13,19.9,15.4,25.0,,,,14.1,,1015.1,
2019-12-14,19.5,16.5,25.0,,,,15.2,,1016.4,
2019-12-15,19.2,16.0,24.0,,,,13.1,,1015.8,
2019-12-16,19.8,16.0,24.2,1.0,,,11.4,,1019.3,
2019-12-17,20.2,17.0,24.6,0.0,,,14.1,,1013.8,
2019-12-18,20.1,17.0,25.0,,,,18.9,,1014.7,
2019-12-19,19.6,15.5,25.0,,,,16.1,,1015.7,
2019-12-20,19.5,13.0,25.0,,,,10.0,,1015.4,
2019-12-21,19.5,15.5,26.0,,,,9.4,,1015.1,
2019-12-22,19.0,15.0,24.0,0.0,,,11.5,,1016.1,
2019-12-23,19.7,17.0,24.0,2.0,,,15.0,,1016.0,
2019-12-24,20.3,16.2,25.0,41.9,,,13.4,,1015.7,
2019-12-25,20.8,15.8,25.0,1.0,,,15.0,,1014.7,
2019-12-26,20.2,16.6,26.0,0.0,,,10.3,,1014.2,
2019-12-27,20.3,17.1,26.2,1.0,,,6.1,,1013.0,
2019-12-28,19.8,17.0,25.1,10.9,,,7.4,,1012.8,
2019-12-29,19.1,16.6,25.0,3.0,,,15.5,,1013.0,
2019-12-30,20.3,14.8,24.0,13.0,,,17.1,,1014.1,
2019-12-31,19.6,15.0,25.0,0.0,,,13.0,,1015.0,
2020-01-01,20.3,15.0,25.5,,,,14.9,,1014.9,
2020-01-02,20.1,14.6,25.5,,,,16.6,,1015.4,
2020-01-03,20.4,16.5,25.0,,,,18.3,,1016.9,
2020-01-04,19.9,16.0,24.2,,,,15.3,,1016.3,
2020-01-05,20.7,14.2,27.0,,,,10.1,,1014.2,
2020-01-06,21.7,19.0,26.0,,,,12.6,,1014.1,
2020-01-07,19.6,16.5,23.0,4.1,,,16.8,,1015.2,
2020-01-08,18.9,17.0,25.5,0.0,,,14.3,,1015.9,
2020-01-09,19.3,16.0,25.0,1.0,,,10.5,,1015.0,
2020-01-10,21.2,17.6,26.0,0.0,,,9.5,,1014.5,
2020-01-11,21.2,16.0,26.0,,,,7.9,,1014.5,
2020-01-12,20.5,16.0,25.5,,,,10.3,,1015.5,
2020-01-13,18.7,15.0,25.0,117.1,,,7.7,,1015.7,
2020-01-14,19.7,16.0,24.0,5.1,,,13.2,,1014.6,
2020-01-15,20.4,16.0,25.2,0.0,,,16.7,,1019.9,
2020-01-16,20.5,17.0,25.0,,,,17.2,,1015.2,
2020-01-17,20.5,16.7,25.0,,,,8.2,,1019.6,
2020-01-18,21.0,16.2,26.0,,,,4.9,,1013.8,
2020-01-19,21.2,17.7,27.0,,,,6.6,,1019.5,
2020-01-20,21.1,14.3,26.5,,,,10.5,,1014.1,
2020-01-21,21.5,17.0,27.0,,,,8.3,,1013.1,
2020-01-22,21.4,16.6,26.2,,,,10.6,,1018.5,
2020-01-23,20.5,17.6,24.0,21.1,,,10.5,,1015.0,
2020-01-24,20.1,18.0,23.0,0.0,,,10.0,,1020.7,
2020-01-25,19.9,16.0,24.2,,,,12.3,,1016.2,
2020-01-26,19.0,16.0,23.0,4.1,,,12.0,,1016.8,
2020-01-27,18.8,17.0,22.0,0.0,,,12.7,,1020.8,
2020-01-28,18.7,16.0,22.0,2.0,,,10.1,,1016.7,
2020-01-29,19.8,17.0,24.1,2.0,,,10.3,,1020.5,
2020-01-30,19.7,16.0,24.1,3.0,,,12.5,,1016.7,
2020-01-31,20.7,14.8,25.6,20.1,,,10.0,,1015.7,
2020-02-01,18.9,16.0,24.2,0.0,,,6.8,,1020.9,
2020-02-02,19.4,16.0,24.0,19.1,,,3.6,,1021.7,
2020-02-03,20.6,17.0,25.0,3.0,,,10.0,,1021.1,
2020-02-04,20.3,17.0,25.0,4.1,,,12.1,,1021.1,
2020-02-05,20.7,16.6,25.0,0.3,,,13.1,,1015.7,
2020-02-06,20.2,16.0,25.0,0.0,,,12.8,,1021.9,
2020-02-07,20.8,15.0,27.0,,,,17.3,,1021.5,
2020-02-08,21.0,16.6,29.0,,,,15.9,,1022.2,
2020-02-09,20.0,16.0,25.0,,,,13.4,,1021.6,
2020-02-10,21.2,15.0,28.0,,,,10.5,,1015.9,
2020-02-11,22.1,14.7,29.0,,,,8.6,,1020.1,
2020-02-12,21.8,15.0,28.0,,,,9.9,,1019.2,
2020-02-13,21.7,18.0,27.0,,,,20.9,,1019.9,
2020-02-14,20.9,18.0,25.0,,,,19.5,,1020.4,
2020-02-15,20.1,17.0,25.0,,,,17.7,,1020.7,
2020-02-16,19.5,17.0,25.0,,,,11.9,,1020.7,
